LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,token_num,j2_mid_output,j2_ultra_output,j2_mid_template,j2_ultra_template
1492,Jul,17,15:09:15,combo,ftpd,24476.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>,175,"connection from {ip} ({hostname}) at {time}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {time}

```","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005' is 'connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'authentication failure; logname= uid=0 euid=",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1493,Jul,17,15:09:15,combo,ftpd,24480.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>,175,"connection from {ip} ({hostname}) at {time}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {time}

```","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005' is 'connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'authentication failure; logname= uid=0 euid=",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1494,Jul,17,15:09:15,combo,ftpd,24479.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>,175,"connection from {ip} ({hostname}) at {time}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {time}

```","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005' is 'connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'authentication failure; logname= uid=0 euid=",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1495,Jul,17,15:09:15,combo,ftpd,24481.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>,175,"connection from {ip} ({hostname}) at {time}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {time}

```","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005' is 'connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'authentication failure; logname= uid=0 euid=",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1496,Jul,17,15:09:15,combo,ftpd,24482.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>,175,"connection from {ip} ({hostname}) at {time}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {time}

```","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005' is 'connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'authentication failure; logname= uid=0 euid=",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1497,Jul,17,15:09:16,combo,ftpd,24483.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,E29,connection from <*> (<*>) at <*>,175,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}

```","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1498,Jul,17,15:09:16,combo,ftpd,24484.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,E29,connection from <*> (<*>) at <*>,175,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}

```","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1499,Jul,17,15:09:16,combo,ftpd,24485.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,E29,connection from <*> (<*>) at <*>,175,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}

```","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1500,Jul,17,15:09:16,combo,ftpd,24486.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,E29,connection from <*> (<*>) at <*>,175,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser={ruser} rhost={rhost}
connection from {ip} ({hostname}) at {date}

```","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'
The template of 'error: cannot create session: No such process'",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser=<*> rhost=<*> connection from <*> (<*>) at <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1501,Jul,17,15:09:17,combo,ftpd,24487.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:17 2005,E29,connection from <*> (<*>) at <*>,175,"connection from {ip} ({hostname}) at {date}'
```
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
connection from {ip} ({hostname}) at {date}
```","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:17 2005' is 'connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'authentication failure; logname= uid=0 euid=",connection from <*> (<*>) at <*>'  authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net connection from <*> (<*>) at <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1502,Jul,17,21:23:20,combo,ftpd,25038.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1503,Jul,17,21:23:20,combo,ftpd,25028.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1504,Jul,17,21:23:20,combo,ftpd,25029.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1505,Jul,17,21:23:20,combo,ftpd,25035.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1506,Jul,17,21:23:20,combo,ftpd,25030.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1507,Jul,17,21:23:20,combo,ftpd,25039.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1508,Jul,17,21:23:20,combo,ftpd,25040.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1509,Jul,17,21:23:20,combo,ftpd,25031.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1510,Jul,17,21:23:20,combo,ftpd,25041.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
1511,Jul,17,21:23:20,combo,ftpd,25032.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>,173,"connection from {ip} ({country}) at {date}'
Authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net
Authentication failure; logname= uid={uid} euid={euid} tty=NODEVssh ruser= rhost={rhost}

Connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005","connection from {ip} at {date}'
The template of 'login: pam_unix(login:session): session opened for user root by uid 0' is 'login: pam_unix(login:session): session opened for user {user} by uid {uid}'
The template of 'error: no such process' is 'error: no such process'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template of 'error: fork: retry: No space left on device' is 'error: fork: retry: No space left on device'
The template",connection from <*> (<*>) at <*>' Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=adsl-<*>-<*>-<*>-<*>.dsl.ksc2mo.swbell.net Authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> Connection from <*> (<*>-<*>-<*>-<*>.dsl.in-addr.zen.co.uk) at Sun Jul <*> <*> <*>,of 'login: pam_unix(login:session): session opened for user <*> by uid <*>' is 'login: pam_unix(login:session): session opened for user <*> by uid <*>' The
